level,course_id,id,class,x_px,y_px,u16_3,settings,u16_5
course/G04_1.bin,G04_1,57,Object57,208,1056,0,0,0
course/G04_1.bin,G04_1,57,Object57,224,1056,0,0,0
course/G04_1.bin,G04_1,57,Object57,256,1552,0,0,0
course/G04_1.bin,G04_1,57,Object57,256,1600,0,0,0
course/G04_1.bin,G04_1,57,Object57,112,1776,0,0,0
course/G04_1.bin,G04_1,95,Object95,1440,944,0,6144,0
course/G04_1.bin,G04_1,95,Object95,1472,688,0,6144,0
course/G04_1.bin,G04_1,198,Object198,1552,560,0,0,0
course/G04_1.bin,G04_1,199,Object199,2144,560,0,0,0
course/G04_1.bin,G04_1,32,,1872,2256,0,0,4096
course/G04_1.bin,G04_1,117,Object117,336,1904,0,1,0
course/G04_1.bin,G04_1,22,,240,2016,0,1,0
course/G04_1.bin,G04_1,131,Object131,352,912,0,0,0
course/G04_1.bin,G04_1,315,Object315,80,1904,0,34880,250
course/G04_1.bin,G04_1,315,Object315,144,1904,0,34880,240
course/G04_1.bin,G04_1,315,Object315,1472,816,0,34880,250
course/G04_1.bin,G04_1,315,Object315,1536,816,0,34880,240
course/G04_1.bin,G04_1,315,Object315,1440,2112,0,34880,250
course/G04_1.bin,G04_1,315,Object315,1504,2112,0,34880,240
course/G04_1.bin,G04_1,244,Object244,208,624,0,1,0
course/G04_1.bin,G04_1,34,,448,784,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,400,800,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,336,832,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,272,864,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,160,832,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,96,848,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,176,784,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,240,704,1,0,0
course/G04_1.bin,G04_1,106,FireSnake,320,656,1,0,0
course/G04_1.bin,G04_1,95,Object95,2624,2208,0,6144,0
course/G04_1.bin,G04_1,95,Object95,2592,1952,0,6144,0
course/G04_1.bin,G04_1,95,Object95,2624,1696,0,6144,0
course/G04_1.bin,G04_1,95,Object95,2592,1440,0,6144,0
course/G04_1.bin,G04_1,66,,2624,416,0,1,0
course/G04_1.bin,G04_1,95,Object95,2624,1184,0,6144,0
course/G04_1.bin,G04_1,57,Object57,480,1648,0,0,256
course/G04_1.bin,G04_1,117,Object117,144,800,0,4113,0
course/G04_1.bin,G04_1,22,,176,912,0,17,0
course/G04_1.bin,G04_1,95,Object95,2592,928,0,6144,0
course/G04_1.bin,G04_1,95,Object95,2624,672,0,6144,0
course/G04_1.bin,G04_1,315,Object315,2624,2384,0,34880,250
course/G04_1.bin,G04_1,315,Object315,2688,2384,0,34880,240
course/G04_1.bin,G04_1,290,,144,464,0,8192,0
course/G05_1.bin,G05_1,32,,4912,464,0,0,0
course/G05_1.bin,G05_1,149,Object149,448,400,0,0,0
course/G05_1.bin,G05_1,241,Object241,1296,432,0,260,2
course/G05_1.bin,G05_1,27,Object27,544,400,0,0,0
course/G05_1.bin,G05_1,28,Object28,912,432,0,0,0
course/G05_1.bin,G05_1,149,Object149,944,432,0,0,0
course/G05_1.bin,G05_1,28,Object28,1456,464,0,0,0
course/G05_1.bin,G05_1,28,Object28,1200,448,0,0,0
course/G05_1.bin,G05_1,27,Object27,1648,464,0,0,0
course/G05_1.bin,G05_1,235,Object235,1408,336,0,0,0
course/G05_1.bin,G05_1,28,Object28,2096,448,0,0,0
course/G05_1.bin,G05_1,28,Object28,1888,464,0,0,0
course/G05_1.bin,G05_1,28,Object28,2288,480,0,0,0
course/G05_1.bin,G05_1,27,Object27,2160,480,0,8224,0
course/G05_1.bin,G05_1,28,Object28,3344,416,0,0,0
course/G05_1.bin,G05_1,149,Object149,3376,448,0,0,0
course/G05_1.bin,G05_1,27,Object27,2448,432,0,0,0
course/G05_1.bin,G05_1,27,Object27,2544,480,0,256,0
course/G05_1.bin,G05_1,28,Object28,2688,480,0,0,0
course/G05_1.bin,G05_1,27,Object27,2880,464,0,8224,0
course/G05_1.bin,G05_1,28,Object28,368,464,0,0,0
course/G05_1.bin,G05_1,28,Object28,3680,368,0,0,0
course/G05_1.bin,G05_1,27,Object27,3536,480,0,0,0
course/G05_1.bin,G05_1,27,Object27,3584,480,0,8224,0
course/G05_1.bin,G05_1,149,Object149,3856,432,0,1,0
course/G05_1.bin,G05_1,235,Object235,4112,464,0,512,0
course/G05_1.bin,G05_1,252,Object252,4704,448,0,0,0
course/G05_1.bin,G05_1,27,Object27,848,400,0,0,0
course/G05_1.bin,G05_1,28,Object28,1984,464,0,0,0
course/G05_1.bin,G05_1,32,,624,976,0,0,4096
course/G05_1.bin,G05_1,28,Object28,1440,352,0,0,0
course/G05_1.bin,G05_1,241,Object241,3264,368,0,260,2
course/G05_1.bin,G05_1,241,Object241,4192,480,0,260,2
course/G05_1.bin,G05_1,132,Object132,2192,432,0,0,0
course/G05_1.bin,G05_1,117,Object117,144,416,0,1,0
course/G05_1.bin,G05_1,22,,224,400,0,1,0
course/G05_1.bin,G05_1,117,Object117,2416,432,0,17,0
course/G05_1.bin,G05_1,22,,2320,480,0,17,0
course/G05_1.bin,G05_1,241,Object241,4048,480,0,0,0
course/G05_1.bin,G05_1,241,Object241,4048,464,0,260,2
course/G05_1.bin,G05_1,28,Object28,1792,464,0,0,0
course/G05_1.bin,G05_1,28,Object28,4256,480,0,0,0
course/G05_1.bin,G05_1,28,Object28,4480,416,0,0,0
course/G05_1.bin,G05_1,27,Object27,2592,480,0,512,0
course/G05_3.bin,G05_3,222,Object222,240,96,0,0,0
course/G05_3.bin,G05_3,222,Object222,240,112,0,0,0
course/G05_3.bin,G05_3,222,Object222,336,224,0,0,0
course/G05_3.bin,G05_3,222,Object222,368,224,0,0,0
course/G05_3.bin,G05_3,222,Object222,400,224,0,0,0
course/G05_3.bin,G05_3,235,Object235,112,192,0,273,0
course/G05_3.bin,G05_3,222,Object222,368,112,0,0,0
course/G05_3.bin,G05_3,222,Object222,384,112,0,0,0
course/G05_3.bin,G05_3,222,Object222,368,96,0,0,0
course/G06_1.bin,G06_1,32,,4160,960,0,0,0
course/G06_1.bin,G06_1,150,Object150,1312,944,0,0,0
course/G06_1.bin,G06_1,150,Object150,336,912,0,1,0
course/G06_1.bin,G06_1,150,Object150,224,928,0,0,0
course/G06_1.bin,G06_1,150,Object150,592,912,0,0,0
course/G06_1.bin,G06_1,162,Object162,1760,960,0,20739,0
course/G06_1.bin,G06_1,150,Object150,1472,848,0,1,0
course/G06_1.bin,G06_1,150,Object150,2080,976,0,0,0
course/G06_1.bin,G06_1,150,Object150,2144,976,0,0,0
course/G06_1.bin,G06_1,150,Object150,512,896,0,1,0
course/G06_1.bin,G06_1,235,Object235,2384,880,0,273,0
course/G06_1.bin,G06_1,150,Object150,2512,912,0,0,0
course/G06_1.bin,G06_1,150,Object150,3600,960,0,0,0
course/G06_1.bin,G06_1,150,Object150,752,864,0,0,0
course/G06_1.bin,G06_1,150,Object150,2416,912,0,0,0
course/G06_1.bin,G06_1,149,Object149,464,896,0,1,0
course/G06_1.bin,G06_1,155,Object155,2112,720,0,65,33
course/G06_1.bin,G06_1,150,Object150,1856,896,0,1,0
course/G06_1.bin,G06_1,23,Object23,1376,928,0,0,0
course/G06_1.bin,G06_1,149,Object149,976,976,0,1,0
course/G06_1.bin,G06_1,149,Object149,912,976,0,1,0
course/G06_1.bin,G06_1,149,Object149,1184,928,0,1,0
course/G06_1.bin,G06_1,149,Object149,848,912,0,1,0
course/G06_1.bin,G06_1,23,Object23,1264,992,0,0,0
course/G06_1.bin,G06_1,149,Object149,768,928,0,1,0
course/G06_1.bin,G06_1,149,Object149,672,848,0,1,0
course/G06_1.bin,G06_1,149,Object149,944,976,0,1,0
course/G06_1.bin,G06_1,149,Object149,768,864,0,1,0
course/G06_1.bin,G06_1,150,Object150,4000,912,0,32,0
course/G06_1.bin,G06_1,150,Object150,1840,896,0,1,0
course/G06_1.bin,G06_1,150,Object150,1824,896,0,1,0
course/G06_1.bin,G06_1,149,Object149,1568,944,0,1,0
course/G06_1.bin,G06_1,150,Object150,2752,960,0,0,0
course/G06_1.bin,G06_1,23,Object23,2608,944,0,0,0
course/G06_1.bin,G06_1,23,Object23,2800,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,2768,896,0,0,0
course/G06_1.bin,G06_1,150,Object150,3248,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,3376,864,0,0,0
course/G06_1.bin,G06_1,235,Object235,3056,912,0,512,0
course/G06_1.bin,G06_1,117,Object117,160,896,0,1,0
course/G06_1.bin,G06_1,22,,464,832,0,0,0
course/G06_1.bin,G06_1,132,Object132,1968,864,0,0,0
course/G06_1.bin,G06_1,149,Object149,3632,896,0,1,0
course/G06_1.bin,G06_1,149,Object149,3600,896,0,1,0
course/G06_1.bin,G06_1,149,Object149,3616,832,0,1,0
course/G06_1.bin,G06_1,149,Object149,3536,912,0,1,0
course/G06_1.bin,G06_1,149,Object149,3584,832,0,1,0
course/G06_1.bin,G06_1,149,Object149,3552,912,0,1,0
course/G06_1.bin,G06_1,32,,5392,960,0,0,4096
course/G06_1.bin,G06_1,150,Object150,5248,896,0,32,0
course/G06_1.bin,G06_1,117,Object117,2192,896,0,4113,0
course/G06_1.bin,G06_1,22,,2112,848,0,16,0
course/G06_1.bin,G06_1,150,Object150,3824,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,3792,896,0,0,0
course/G06_1.bin,G06_1,150,Object150,3744,928,0,0,0
course/G06_1.bin,G06_1,150,Object150,3200,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,3120,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,3040,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,2960,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,2912,880,0,0,0
course/G06_1.bin,G06_1,150,Object150,3872,848,0,0,0
course/G06_2.bin,G06_2,174,Object174,416,208,0,263,1060
course/G06_2.bin,G06_2,155,Object155,256,288,0,3858,4112
course/G06_2.bin,G06_2,155,Object155,512,288,0,3858,4112
course/G06_2.bin,G06_2,155,Object155,768,288,0,3858,4112
course/G06_2.bin,G06_2,155,Object155,1024,288,0,3858,4112
course/G06_2.bin,G06_2,155,Object155,1280,288,0,3858,4112
course/G06_2.bin,G06_2,235,Object235,1168,112,0,0,0
course/G06_2.bin,G06_2,323,Object323,256,208,0,1,0
course/G06_2.bin,G06_2,315,Object315,256,240,0,34880,250
course/G06_2.bin,G06_2,315,Object315,272,240,0,34880,240
course/G06_3.bin,G06_3,150,Object150,544,384,0,32,0
course/G06_3.bin,G06_3,150,Object150,592,384,0,32,0
course/G06_3.bin,G06_3,150,Object150,640,384,0,32,0
course/G07_1.bin,G07_1,99,Object99,496,960,0,0,16
course/G07_1.bin,G07_1,69,Object69,800,1008,0,2821,0
course/G07_1.bin,G07_1,69,Object69,1168,912,0,1796,0
course/G07_1.bin,G07_1,32,,2160,176,0,0,0
course/G07_1.bin,G07_1,150,Object150,1792,416,0,33,0
course/G07_1.bin,G07_1,99,Object99,1680,384,0,0,16
course/G07_1.bin,G07_1,235,Object235,640,976,0,0,0
course/G07_1.bin,G07_1,235,Object235,912,320,0,512,0
course/G07_1.bin,G07_1,149,Object149,800,848,0,1,0
course/G07_1.bin,G07_1,218,Object218,112,928,0,257,2
course/G07_1.bin,G07_1,69,Object69,1024,960,0,1540,0
course/G07_1.bin,G07_1,198,Object198,1920,208,0,0,0
course/G07_1.bin,G07_1,199,Object199,2384,208,0,0,0
course/G07_1.bin,G07_1,150,Object150,2000,160,0,33,0
course/G07_1.bin,G07_1,68,Object68,1280,448,0,1282,0
course/G07_1.bin,G07_1,68,Object68,1040,448,0,1282,0
course/G07_1.bin,G07_1,149,Object149,1408,448,0,1,0
course/G07_1.bin,G07_1,235,Object235,1136,672,0,256,0
course/G07_1.bin,G07_1,150,Object150,2048,160,0,33,0
course/G07_1.bin,G07_1,91,Object91,1312,944,0,0,16
course/G07_1.bin,G07_1,34,,1360,720,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1232,576,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1344,640,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1232,640,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1264,688,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1296,608,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1184,560,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1216,688,23,0,0
course/G07_1.bin,G07_1,106,FireSnake,1328,688,23,0,0
course/G07_1.bin,G07_1,149,Object149,896,608,0,1,0
course/G07_1.bin,G07_1,117,Object117,176,896,0,0,0
course/G07_1.bin,G07_1,22,,320,928,0,0,0
course/G07_1.bin,G07_1,315,Object315,0,1008,0,34880,250
course/G07_1.bin,G07_1,315,Object315,16,1008,0,34880,240
course/G07_1.bin,G07_1,149,Object149,528,960,0,1,0
course/G07_1.bin,G07_1,149,Object149,1024,912,0,1,0
course/G07_1.bin,G07_1,149,Object149,1008,544,0,1,0
course/G07_1.bin,G07_1,149,Object149,1296,400,0,1,0
course/G07_1.bin,G07_1,149,Object149,320,992,0,1,0
course/G07_1.bin,G07_1,149,Object149,144,912,0,1,0
course/G07_1.bin,G07_1,149,Object149,960,496,0,1,0
course/G07_1.bin,G07_1,323,Object323,944,624,0,1,0
course/G07_1.bin,G07_1,218,Object218,1008,608,0,1,1024
course/G07_1.bin,G07_1,117,Object117,1200,496,0,16,0
course/G07_1.bin,G07_1,22,,1184,400,0,16,0
course/G07_1.bin,G07_1,131,Object131,848,544,0,0,0
course/G08_1.bin,G08_1,32,,832,208,0,0,0
course/G08_1.bin,G08_1,117,Object117,224,112,0,0,0
course/G08_1.bin,G08_1,22,,160,192,0,0,0
course/G08_2.bin,G08_2,235,Object235,544,1616,0,0,0
course/G08_2.bin,G08_2,26,Object26,528,1504,0,0,0
course/G08_2.bin,G08_2,25,Object25,464,992,0,0,0
course/G08_2.bin,G08_2,25,Object25,144,800,0,0,0
course/G08_2.bin,G08_2,24,Object24,192,592,0,0,0
course/G08_2.bin,G08_2,25,Object25,384,608,0,0,0
course/G08_2.bin,G08_2,25,Object25,352,480,0,0,0
course/G08_2.bin,G08_2,26,Object26,416,416,0,0,0
course/G08_2.bin,G08_2,25,Object25,336,368,0,0,0
course/G08_2.bin,G08_2,235,Object235,224,448,0,512,0
course/G08_2.bin,G08_2,281,Object281,176,1456,0,0,0
course/G08_2.bin,G08_2,281,Object281,528,1056,0,0,0
course/G08_2.bin,G08_2,281,Object281,256,896,0,0,0
course/G08_2.bin,G08_2,281,Object281,336,912,0,0,0
course/G08_2.bin,G08_2,281,Object281,480,496,0,0,0
course/G08_2.bin,G08_2,281,Object281,288,1616,0,1,0
course/G08_2.bin,G08_2,281,Object281,400,1360,0,1,0
course/G08_2.bin,G08_2,189,Object189,592,1488,0,4,0
course/G08_2.bin,G08_2,235,Object235,704,848,0,256,0
course/G08_2.bin,G08_2,149,Object149,224,1104,0,1,0
course/G08_2.bin,G08_2,289,,592,480,0,0,0
course/G08_2.bin,G08_2,131,Object131,256,1072,0,0,0
course/G08_2.bin,G08_2,276,Object276,624,1776,0,1536,0
course/G08_2.bin,G08_2,198,Object198,560,816,0,4096,4096
course/G08_2.bin,G08_2,199,Object199,752,816,0,4096,4096
course/G08_2.bin,G08_2,198,Object198,640,992,0,0,0
course/G08_2.bin,G08_2,199,Object199,752,992,0,0,0
course/G08_2.bin,G08_2,276,Object276,128,1776,0,1537,0
course/G08_2.bin,G08_2,228,Object228,64,1056,0,0,0
course/G08_2.bin,G08_2,281,Object281,176,864,0,0,0
course/G08_2.bin,G08_2,117,Object117,320,1040,0,4112,0
course/G08_2.bin,G08_2,22,,400,928,0,16,0
course/G09_1.bin,G09_1,278,Object278,784,896,0,141,0
course/G09_1.bin,G09_1,265,Object265,320,816,0,2,0
course/G09_1.bin,G09_1,265,Object265,224,832,0,2,0
course/G09_1.bin,G09_1,265,Object265,256,816,0,2,0
course/G09_1.bin,G09_1,265,Object265,288,832,0,2,0
course/G09_1.bin,G09_1,265,Object265,416,832,0,2,0
course/G09_1.bin,G09_1,265,Object265,352,832,0,2,0
course/G09_1.bin,G09_1,265,Object265,384,816,0,2,0
course/G09_1.bin,G09_1,265,Object265,448,816,0,2,0
course/G09_1.bin,G09_1,292,,832,880,2,8,0
course/G09_1.bin,G09_1,235,Object235,800,976,3,256,0
course/G09_1.bin,G09_1,290,,336,896,0,1,4114
course/G09_1.bin,G09_1,265,Object265,32,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,64,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,96,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,128,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,160,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,192,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,224,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,256,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,288,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,320,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,352,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,384,320,0,1,0
course/G09_1.bin,G09_1,265,Object265,416,336,0,1,0
course/G09_1.bin,G09_1,265,Object265,448,320,0,1,0
course/G09_1.bin,G09_1,290,,240,432,1,4,4113
course/G09_1.bin,G09_1,68,Object68,384,464,1,1538,4096
course/G09_1.bin,G09_1,38,Object38,1664,528,0,0,0
course/G09_1.bin,G09_1,292,,1776,576,4,8,0
course/G09_1.bin,G09_1,107,Object107,960,992,2,256,0
course/G09_1.bin,G09_1,38,Object38,1584,592,0,0,0
course/G09_1.bin,G09_1,38,Object38,1824,592,0,0,0
course/G09_1.bin,G09_1,38,Object38,832,800,0,0,0
course/G09_1.bin,G09_1,292,,960,336,3,1,0
course/G09_1.bin,G09_1,292,,1008,480,3,2,0
course/G09_1.bin,G09_1,292,,1040,400,3,4,0
course/G09_1.bin,G09_1,292,,912,480,3,6,0
course/G09_1.bin,G09_1,292,,880,400,3,7,0
course/G09_1.bin,G09_1,291,,944,432,3,0,16
course/G09_1.bin,G09_1,38,Object38,1088,320,0,0,0
course/G09_1.bin,G09_1,68,Object68,432,400,1,1538,4096
course/G09_1.bin,G09_1,22,,976,416,0,0,0
course/G09_1.bin,G09_1,235,Object235,2256,112,0,0,0
course/G09_1.bin,G09_1,107,Object107,1632,576,4,256,0
course/G09_1.bin,G09_1,310,Object310,0,496,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,16,496,0,26640,117
course/G09_1.bin,G09_1,310,Object310,1536,752,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,1552,752,0,26640,117
course/G09_1.bin,G09_1,310,Object310,784,480,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,800,480,0,26640,117
course/G09_1.bin,G09_1,310,Object310,896,848,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,912,848,0,26640,117
course/G09_1.bin,G09_1,310,Object310,96,880,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,112,880,0,26640,117
course/G09_1.bin,G09_1,33,,368,480,0,0,0
course/G09_1.bin,G09_1,117,Object117,848,352,0,8192,0
course/G09_1.bin,G09_1,206,Object206,2144,240,0,0,0
course/G09_1.bin,G09_1,284,Object274,2208,208,0,0,0
course/G09_1.bin,G09_1,284,Object274,2256,208,0,0,0
course/G09_1.bin,G09_1,284,Object274,2336,208,0,0,0
course/G09_1.bin,G09_1,310,Object310,2112,208,0,26656,8352
course/G09_1.bin,G09_1,310,Object310,2128,208,0,26640,117
course/G09_2.bin,G09_2,38,Object38,1056,400,0,0,0
course/G09_2.bin,G09_2,38,Object38,1312,480,0,0,0
course/G09_2.bin,G09_2,235,Object235,2416,320,0,512,0
course/G09_2.bin,G09_2,66,,736,368,0,256,0
course/G09_2.bin,G09_2,310,Object310,32,496,0,26656,8352
course/G09_2.bin,G09_2,310,Object310,48,496,0,26640,117
course/G09_3.bin,G09_3,32,,512,192,0,0,0
course/G09_3.bin,G09_3,32,,1776,192,0,0,4096
course/G09_3.bin,G09_3,290,,512,144,0,0,0
course/G09_3.bin,G09_3,68,Object68,1600,176,1,1026,0
course/G09_3.bin,G09_3,310,Object310,1472,224,0,26656,8256
course/G09_3.bin,G09_3,310,Object310,1488,224,0,26640,117
course/G09_3.bin,G09_3,310,Object310,256,224,0,26656,8256
course/G09_3.bin,G09_3,310,Object310,272,224,0,26640,117
course/G09_3.bin,G09_3,38,Object38,1472,144,0,0,0
course/G10_1.bin,G10_1,298,,464,1584,0,37395,5616
course/G10_1.bin,G10_1,298,,448,1616,0,45590,5552
course/G10_1.bin,G10_1,298,,432,1648,0,53785,5488
course/G10_1.bin,G10_1,298,,416,1680,0,61980,5424
course/G10_1.bin,G10_1,298,,448,1728,0,12563,5399
course/G10_1.bin,G10_1,298,,816,1120,0,21297,580
course/G10_1.bin,G10_1,298,,384,2576,0,45601,578
course/G10_1.bin,G10_1,298,,320,2560,0,45601,514
course/G10_1.bin,G10_1,298,,352,2512,0,45617,258
course/G10_1.bin,G10_1,298,,352,2432,0,45842,515
course/G10_1.bin,G10_1,298,,448,2528,0,12819,4102
course/G10_1.bin,G10_1,298,,448,2560,0,12307,4147
course/G10_1.bin,G10_1,298,,304,2384,0,49685,5427
course/G10_1.bin,G10_1,298,,272,2336,0,20737,5649
course/G10_1.bin,G10_1,235,Object235,464,2592,0,0,0
course/G10_1.bin,G10_1,298,,400,2384,0,49685,5171
course/G10_1.bin,G10_1,298,,816,1280,0,21297,324
course/G10_1.bin,G10_1,298,,864,1040,0,54065,580
course/G10_1.bin,G10_1,298,,864,1200,0,54065,324
course/G10_1.bin,G10_1,298,,912,1120,0,21297,580
course/G10_1.bin,G10_1,298,,912,1280,0,21297,324
course/G10_1.bin,G10_1,298,,976,1200,0,54033,17
course/G10_1.bin,G10_1,298,,928,752,0,13106,722
course/G10_1.bin,G10_1,298,,864,816,0,13091,5541
course/G10_1.bin,G10_1,298,,816,752,0,45874,647
course/G10_1.bin,G10_1,298,,864,704,0,45859,5556
course/G10_1.bin,G10_1,298,,816,656,0,13091,5451
course/G10_1.bin,G10_1,235,Object235,976,992,0,256,0
course/G10_1.bin,G10_1,298,,880,416,0,57890,435
course/G10_1.bin,G10_1,298,,848,384,0,57905,89
course/G10_1.bin,G10_1,298,,928,416,0,57889,59
course/G10_1.bin,G10_1,298,,928,368,0,25122,4245
course/G10_1.bin,G10_1,298,,896,352,0,25091,4305
course/G10_1.bin,G10_1,298,,768,368,0,57862,4155
course/G10_1.bin,G10_1,298,,816,384,0,57873,29
course/G10_1.bin,G10_1,298,,832,304,0,25137,149
course/G10_1.bin,G10_1,298,,864,336,0,25105,209
course/G10_1.bin,G10_1,298,,896,304,0,25121,179
course/G10_1.bin,G10_1,298,,320,1904,0,16646,4147
course/G10_1.bin,G10_1,298,,336,1856,0,16673,4403
course/G10_1.bin,G10_1,298,,400,1856,0,16673,4403
course/G10_1.bin,G10_1,298,,816,416,0,57889,149
course/G10_1.bin,G10_1,298,,768,432,0,57873,4290
course/G10_1.bin,G10_1,298,,784,320,0,57890,4215
course/G10_1.bin,G10_1,298,,928,288,0,25137,119
course/G10_1.bin,G10_1,298,,960,320,0,25123,4245
course/G10_1.bin,G10_1,298,,976,368,0,25122,4185
course/G10_1.bin,G10_1,298,,960,416,0,25091,4215
course/G10_1.bin,G10_1,298,,864,288,0,25121,89
course/G10_1.bin,G10_1,235,Object235,784,384,0,512,0
course/G10_1.bin,G10_1,298,,752,384,0,57888,4275
course/G10_1.bin,G10_1,132,Object132,1328,1408,0,0,0
course/G10_1.bin,G10_1,298,,336,2784,0,41250,4386
course/G10_1.bin,G10_1,298,,384,2768,0,41252,4130
course/G10_1.bin,G10_1,298,,464,2784,0,41251,4386
course/G10_1.bin,G10_1,22,,1472,2704,0,0,0
course/G10_1.bin,G10_1,117,Object117,1440,2656,0,4096,0
course/G10_1.bin,G10_1,298,,368,2144,0,21011,4403
course/G10_1.bin,G10_1,298,,256,2144,0,21011,4147
course/G10_1.bin,G10_1,298,,352,2080,0,53795,4915
course/G10_1.bin,G10_1,298,,448,2080,0,53797,4659
course/G10_1.bin,G10_1,298,,400,2016,0,21026,4915
course/G10_1.bin,G10_1,298,,272,2016,0,21010,4147
course/G10_1.bin,G10_1,298,,320,2016,0,21025,4659
course/G10_1.bin,G10_1,298,,1440,2432,0,45365,4642
course/G10_1.bin,G10_1,298,,1536,2432,0,45350,4642
course/G10_1.bin,G10_1,298,,1248,2656,0,4449,5184
course/G10_1.bin,G10_1,298,,1552,2608,0,4481,5380
course/G10_1.bin,G10_1,298,,1376,2464,0,45331,4642
course/G10_1.bin,G10_1,22,,1440,1408,0,16,0
course/G10_1.bin,G10_1,117,Object117,1408,1360,0,4112,0
course/G10_1.bin,G10_1,298,,368,1360,0,37633,5
course/G10_1.bin,G10_1,298,,368,1376,0,37633,20
course/G10_1.bin,G10_1,298,,368,1392,0,37633,35
course/G10_1.bin,G10_1,298,,368,1408,0,37633,50
course/G10_1.bin,G10_1,298,,368,1424,0,37633,65
course/G10_1.bin,G10_1,298,,368,1440,0,37633,80
course/G10_1.bin,G10_1,298,,880,1360,0,37633,5
course/G10_1.bin,G10_1,298,,880,1376,0,37633,20
course/G10_1.bin,G10_1,298,,880,1392,0,37633,35
course/G10_1.bin,G10_1,298,,880,1408,0,37633,50
course/G10_1.bin,G10_1,298,,880,1424,0,37633,65
course/G10_1.bin,G10_1,298,,880,1440,0,37633,80
course/G10_2.bin,G10_2,220,Object220,432,448,0,0,0
course/G10_2.bin,G10_2,298,,304,464,0,41227,4147
course/G10_2.bin,G10_2,298,,304,480,0,8481,4147
course/G10_2.bin,G10_2,298,,336,480,0,8483,4147
course/G10_2.bin,G10_2,298,,400,480,0,8481,4147
course/G11_1.bin,G11_1,299,,560,464,0,28672,4096
course/G11_1.bin,G11_1,36,Object36,1600,320,0,0,0
course/G11_1.bin,G11_1,109,Object109,1072,432,0,0,0
course/G11_1.bin,G11_1,109,Object109,992,384,0,0,0
course/G11_1.bin,G11_1,36,Object36,1872,320,0,0,0
course/G11_1.bin,G11_1,235,Object235,1184,320,0,16,0
course/G11_1.bin,G11_1,299,,2688,400,0,28704,4096
course/G11_1.bin,G11_1,303,StageLayout,2848,448,0,0,0
course/G11_1.bin,G11_1,303,StageLayout,3024,416,0,19,0
course/G11_1.bin,G11_1,303,StageLayout,3216,352,0,0,0
course/G11_1.bin,G11_1,303,StageLayout,3408,320,0,0,0
course/G11_1.bin,G11_1,303,StageLayout,3360,480,0,0,0
course/G11_1.bin,G11_1,235,Object235,3344,448,0,256,0
course/G11_1.bin,G11_1,118,Object118,3632,448,0,2,0
course/G11_1.bin,G11_1,118,Object118,3760,448,0,2,0
course/G11_1.bin,G11_1,118,Object118,3904,320,0,3,0
course/G11_1.bin,G11_1,118,Object118,4096,320,0,3,0
course/G11_1.bin,G11_1,118,Object118,4288,448,0,2,0
course/G11_1.bin,G11_1,235,Object235,4848,432,0,512,0
course/G11_1.bin,G11_1,118,Object118,4176,464,0,2,0
course/G11_1.bin,G11_1,118,Object118,4528,400,0,2,0
course/G11_1.bin,G11_1,118,Object118,4624,320,0,3,0
course/G11_1.bin,G11_1,132,Object132,2576,384,0,0,0
course/G11_2.bin,G11_2,47,Object47,720,80,52,0,0
course/G11_2.bin,G11_2,39,Object39,896,208,52,1,0
course/G11_2.bin,G11_2,129,Object129,896,208,0,0,0
course/H01_1.bin,H01_1,250,Object250,304,608,0,0,0
